order_item_id,order_id,product_id,quantity,unit_price,total_price
10389,4228,8,2,34634,69268
10390,4228,11,3,1486,4458
10391,4229,12,3,4285,12855
10392,4229,14,1,35498,35498
10393,4230,10,2,15153,30306
10394,4231,12,3,4285,12855
10395,4231,9,3,25644,76932
10396,4231,12,1,4285,4285
10397,4232,13,3,37479,112437
10398,4232,1,2,15634,31268
10399,4233,11,2,1486,2972
10400,4233,15,1,18482,18482
10401,4234,8,3,34634,103902
10402,4234,7,2,24792,49584
10403,4234,16,1,3369,3369
10404,4235,12,1,4285,4285
10405,4235,9,2,25644,51288
10406,4236,16,3,3369,10107
10407,4236,2,2,38685,77370
10408,4237,11,3,1486,4458
10409,4237,14,2,35498,70996
10410,4238,7,2,24792,49584
10411,4239,4,1,4502,4502
10412,4239,8,1,34634,34634
10413,4240,12,2,4285,8570
10414,4240,15,3,18482,55446
10415,4240,13,1,37479,37479
10416,4241,9,2,25644,51288
10417,4241,15,1,18482,18482
10418,4242,14,2,35498,70996
10419,4242,13,2,37479,74958
10420,4242,3,1,7218,7218
10421,4243,3,1,7218,7218
10422,4243,9,3,25644,76932
10423,4243,10,3,15153,45459
10424,4243,13,2,37479,74958
10425,4244,15,2,18482,36964
10426,4244,4,2,4502,9004
10427,4244,13,2,37479,74958
10428,4245,8,2,34634,69268
10429,4245,10,1,15153,15153
10430,4245,13,3,37479,112437
10431,4245,8,1,34634,34634
10432,4246,13,3,37479,112437
10433,4246,6,3,32165,96495
10434,4246,11,2,1486,2972
10435,4246,5,2,650,1300
10436,4247,9,2,25644,51288
10437,4247,2,3,38685,116055
10438,4248,12,3,4285,12855
10439,4248,15,3,18482,55446
10440,4248,11,2,1486,2972
10441,4248,3,3,7218,21654
10442,4249,5,2,650,1300
10443,4250,14,2,35498,70996
10444,4250,2,1,38685,38685
10445,4250,3,2,7218,14436
10446,4250,14,2,35498,70996
10447,4251,16,3,3369,10107
10448,4252,4,2,4502,9004
10449,4252,12,1,4285,4285
10450,4252,10,1,15153,15153
10451,4252,13,1,37479,37479
10452,4253,16,2,3369,6738
10453,4253,9,2,25644,51288
10454,4253,12,2,4285,8570
10455,4254,3,3,7218,21654
10456,4254,6,3,32165,96495
10457,4254,9,3,25644,76932
10458,4255,7,2,24792,49584
10459,4255,2,3,38685,116055
10460,4256,11,3,1486,4458
10461,4257,12,3,4285,12855
10462,4257,1,3,15634,46902
10463,4257,11,1,1486,1486
10464,4258,10,2,15153,30306
10465,4259,11,2,1486,2972
10466,4259,15,2,18482,36964
10467,4259,10,3,15153,45459
10468,4259,13,2,37479,74958
10469,4260,2,2,38685,77370
10470,4260,10,3,15153,45459
10471,4260,5,3,650,1950
10472,4260,14,3,35498,106494
10473,4261,10,2,15153,30306
10474,4261,2,1,38685,38685
10475,4261,6,2,32165,64330
10476,4262,14,1,35498,35498
10477,4262,5,3,650,1950
10478,4262,15,3,18482,55446
10479,4263,12,1,4285,4285
10480,4264,13,1,37479,37479
10481,4264,8,3,34634,103902
10482,4264,8,3,34634,103902
10483,4265,8,1,34634,34634
10484,4265,14,3,35498,106494
10485,4265,4,3,4502,13506
10486,4266,2,1,38685,38685
10487,4266,5,2,650,1300
10488,4267,8,2,34634,69268
10489,4267,15,2,18482,36964
10490,4267,13,1,37479,37479
10491,4268,2,2,38685,77370
10492,4268,7,2,24792,49584
10493,4268,6,1,32165,32165
10494,4269,11,1,1486,1486
10495,4269,2,2,38685,77370
10496,4269,11,1,1486,1486
10497,4269,5,1,650,650
10498,4270,6,2,32165,64330
10499,4270,6,3,32165,96495
10500,4270,2,2,38685,77370
10501,4271,6,2,32165,64330
10502,4271,3,1,7218,7218
10503,4272,3,3,7218,21654
10504,4272,11,1,1486,1486
10505,4272,1,1,15634,15634
10506,4273,12,3,4285,12855
10507,4274,1,2,15634,31268
10508,4275,8,3,34634,103902
10509,4275,4,2,4502,9004
10510,4275,13,2,37479,74958
10511,4276,12,2,4285,8570
10512,4277,10,1,15153,15153
10513,4277,3,3,7218,21654
10514,4277,15,3,18482,55446
10515,4277,11,2,1486,2972
10516,4278,12,1,4285,4285
10517,4278,15,3,18482,55446
10518,4278,12,1,4285,4285
10519,4278,8,1,34634,34634
10520,4279,11,1,1486,1486
10521,4279,16,1,3369,3369
10522,4280,14,2,35498,70996
10523,4280,10,1,15153,15153
10524,4281,5,3,650,1950
10525,4281,5,1,650,650
10526,4281,3,3,7218,21654
10527,4281,6,1,32165,32165
10528,4282,11,1,1486,1486
10529,4283,13,1,37479,37479
10530,4284,4,1,4502,4502
10531,4284,1,3,15634,46902
10532,4285,2,2,38685,77370
10533,4285,9,3,25644,76932
10534,4286,16,2,3369,6738
10535,4286,8,2,34634,69268
10536,4286,7,3,24792,74376
10537,4287,12,1,4285,4285
10538,4287,14,1,35498,35498
10539,4288,14,2,35498,70996
10540,4288,5,3,650,1950
10541,4288,7,2,24792,49584
10542,4288,14,1,35498,35498
10543,4289,9,1,25644,25644
10544,4289,11,2,1486,2972
10545,4289,14,1,35498,35498
10546,4289,2,1,38685,38685
10547,4290,8,2,34634,69268
10548,4290,6,2,32165,64330
10549,4291,6,3,32165,96495
10550,4291,7,1,24792,24792
10551,4291,3,2,7218,14436
10552,4292,2,1,38685,38685
10553,4292,2,1,38685,38685
10554,4292,1,3,15634,46902
10555,4293,6,2,32165,64330
10556,4293,15,2,18482,36964
10557,4293,4,1,4502,4502
10558,4294,11,2,1486,2972
10559,4295,11,3,1486,4458
10560,4295,1,3,15634,46902
10561,4295,14,2,35498,70996
10562,4296,7,2,24792,49584
10563,4297,8,1,34634,34634
10564,4298,9,1,25644,25644
10565,4298,16,1,3369,3369
10566,4298,7,2,24792,49584
10567,4299,2,1,38685,38685
10568,4299,15,1,18482,18482
10569,4300,14,1,35498,35498
10570,4300,6,3,32165,96495
10571,4301,13,3,37479,112437
10572,4301,15,1,18482,18482
10573,4302,10,1,15153,15153
10574,4303,16,2,3369,6738
10575,4304,16,2,3369,6738
10576,4304,13,2,37479,74958
10577,4304,11,3,1486,4458
10578,4305,13,2,37479,74958
10579,4305,8,2,34634,69268
10580,4305,16,1,3369,3369
10581,4306,7,1,24792,24792
10582,4306,6,1,32165,32165
10583,4306,7,3,24792,74376
10584,4307,16,1,3369,3369
10585,4307,16,3,3369,10107
10586,4307,9,2,25644,51288
10587,4308,9,2,25644,51288
10588,4308,8,2,34634,69268
10589,4309,1,2,15634,31268
10590,4309,8,1,34634,34634
10591,4310,7,3,24792,74376
10592,4310,1,1,15634,15634
10593,4310,9,1,25644,25644
10594,4311,2,3,38685,116055
10595,4311,6,2,32165,64330
10596,4312,7,1,24792,24792
10597,4312,15,3,18482,55446
10598,4312,11,1,1486,1486
10599,4312,3,2,7218,14436
10600,4313,15,2,18482,36964
10601,4313,6,1,32165,32165
10602,4314,1,2,15634,31268
10603,4315,12,1,4285,4285
10604,4316,15,1,18482,18482
10605,4316,5,2,650,1300
10606,4317,16,1,3369,3369
10607,4317,6,1,32165,32165
10608,4317,10,2,15153,30306
10609,4317,2,1,38685,38685
10610,4318,9,3,25644,76932
10611,4318,16,2,3369,6738
10612,4319,10,2,15153,30306
10613,4319,7,3,24792,74376
10614,4319,14,1,35498,35498
10615,4320,1,3,15634,46902
10616,4321,7,1,24792,24792
10617,4321,15,3,18482,55446
10618,4321,2,1,38685,38685
10619,4321,13,1,37479,37479
10620,4322,11,2,1486,2972
10621,4322,1,2,15634,31268
10622,4323,9,1,25644,25644
10623,4324,5,2,650,1300
10624,4324,3,3,7218,21654
10625,4325,6,1,32165,32165
10626,4325,4,1,4502,4502
10627,4325,11,2,1486,2972
10628,4326,16,2,3369,6738
10629,4326,8,2,34634,69268
10630,4326,15,2,18482,36964
10631,4327,3,3,7218,21654
10632,4327,3,2,7218,14436
10633,4328,14,1,35498,35498
10634,4329,2,3,38685,116055
10635,4329,15,1,18482,18482
10636,4330,4,2,4502,9004
10637,4330,15,2,18482,36964
10638,4331,14,1,35498,35498
10639,4332,5,3,650,1950
10640,4333,12,1,4285,4285
10641,4333,13,3,37479,112437
10642,4334,11,2,1486,2972
10643,4334,1,2,15634,31268
10644,4335,15,2,18482,36964
10645,4335,11,2,1486,2972
10646,4335,6,2,32165,64330
10647,4336,2,1,38685,38685
10648,4336,12,1,4285,4285
10649,4337,5,3,650,1950
10650,4338,3,2,7218,14436
10651,4338,1,3,15634,46902
10652,4338,3,2,7218,14436
10653,4339,2,2,38685,77370
10654,4339,3,2,7218,14436
10655,4339,10,1,15153,15153
10656,4339,7,3,24792,74376
10657,4340,16,2,3369,6738
10658,4340,1,2,15634,31268
10659,4340,9,1,25644,25644
10660,4340,6,2,32165,64330
10661,4341,15,1,18482,18482
10662,4342,1,2,15634,31268
10663,4342,5,2,650,1300
10664,4342,11,2,1486,2972
10665,4342,1,1,15634,15634
10666,4343,1,1,15634,15634
10667,4344,16,1,3369,3369
10668,4344,3,2,7218,14436
10669,4345,14,2,35498,70996
10670,4345,6,2,32165,64330
10671,4345,3,3,7218,21654
10672,4345,13,3,37479,112437
10673,4346,13,1,37479,37479
10674,4346,4,3,4502,13506
10675,4346,14,1,35498,35498
10676,4347,3,3,7218,21654
10677,4347,9,2,25644,51288
10678,4347,6,3,32165,96495
10679,4347,12,2,4285,8570
10680,4348,7,1,24792,24792
10681,4348,2,2,38685,77370
10682,4348,1,2,15634,31268
10683,4349,2,1,38685,38685
10684,4350,14,2,35498,70996
10685,4350,14,3,35498,106494
10686,4350,6,3,32165,96495
10687,4351,9,3,25644,76932
10688,4351,14,1,35498,35498
10689,4352,4,3,4502,13506
10690,4352,10,2,15153,30306
10691,4352,8,3,34634,103902
10692,4352,2,1,38685,38685
10693,4353,7,3,24792,74376
10694,4353,1,3,15634,46902
10695,4353,15,3,18482,55446
10696,4354,13,2,37479,74958
10697,4354,9,3,25644,76932
10698,4355,7,2,24792,49584
10699,4355,4,1,4502,4502
10700,4356,11,3,1486,4458
10701,4356,6,3,32165,96495
10702,4357,16,1,3369,3369
10703,4357,3,3,7218,21654
10704,4358,8,2,34634,69268
10705,4358,4,2,4502,9004
10706,4359,4,3,4502,13506
10707,4360,13,2,37479,74958
10708,4361,7,1,24792,24792
10709,4361,16,1,3369,3369
10710,4361,5,2,650,1300
10711,4362,9,3,25644,76932
10712,4362,6,1,32165,32165
10713,4363,1,3,15634,46902
10714,4364,16,3,3369,10107
10715,4364,10,3,15153,45459
10716,4364,9,3,25644,76932
10717,4364,11,2,1486,2972
10718,4365,13,2,37479,74958
10719,4365,4,3,4502,13506
10720,4365,3,2,7218,14436
10721,4365,12,1,4285,4285
10722,4366,6,1,32165,32165
10723,4366,11,1,1486,1486
10724,4366,16,2,3369,6738
10725,4366,11,1,1486,1486
10726,4367,14,1,35498,35498
10727,4367,13,1,37479,37479
10728,4367,13,1,37479,37479
10729,4368,13,2,37479,74958
10730,4368,10,3,15153,45459
10731,4368,6,2,32165,64330
10732,4368,10,3,15153,45459
10733,4369,15,2,18482,36964
10734,4370,12,2,4285,8570
10735,4370,6,2,32165,64330
10736,4371,14,1,35498,35498
10737,4372,10,2,15153,30306
10738,4372,2,3,38685,116055
10739,4372,2,1,38685,38685
10740,4373,10,3,15153,45459
10741,4373,4,2,4502,9004
10742,4373,8,3,34634,103902
10743,4374,3,3,7218,21654
10744,4374,4,2,4502,9004
10745,4374,12,2,4285,8570
10746,4375,6,2,32165,64330
10747,4375,10,2,15153,30306
10748,4376,16,3,3369,10107
10749,4376,16,3,3369,10107
10750,4377,11,2,1486,2972
10751,4378,12,2,4285,8570
10752,4378,3,1,7218,7218
10753,4378,9,1,25644,25644
10754,4379,12,2,4285,8570
10755,4380,12,3,4285,12855
10756,4381,7,3,24792,74376
10757,4381,5,3,650,1950
10758,4382,7,2,24792,49584
10759,4382,1,3,15634,46902
10760,4382,1,3,15634,46902
10761,4382,5,3,650,1950
10762,4383,5,1,650,650
10763,4383,4,2,4502,9004
10764,4384,2,3,38685,116055
10765,4384,4,1,4502,4502
10766,4385,10,2,15153,30306
10767,4385,10,1,15153,15153
10768,4385,3,3,7218,21654
10769,4385,6,3,32165,96495
10770,4386,1,3,15634,46902
10771,4386,11,2,1486,2972
10772,4387,16,2,3369,6738
10773,4387,8,1,34634,34634
10774,4388,5,3,650,1950
10775,4388,14,2,35498,70996
10776,4388,13,2,37479,74958
10777,4388,1,3,15634,46902
10778,4389,2,2,38685,77370
10779,4389,6,1,32165,32165
10780,4390,15,3,18482,55446
10781,4390,10,2,15153,30306
10782,4390,11,3,1486,4458
10783,4390,12,2,4285,8570
10784,4391,2,1,38685,38685
10785,4392,9,3,25644,76932
10786,4393,12,2,4285,8570
10787,4394,11,3,1486,4458
10788,4394,6,3,32165,96495
10789,4394,7,3,24792,74376
10790,4395,16,2,3369,6738
10791,4395,1,1,15634,15634
10792,4395,7,1,24792,24792
10793,4395,2,2,38685,77370
10794,4396,11,1,1486,1486
10795,4396,14,3,35498,106494
10796,4397,12,2,4285,8570
10797,4398,14,1,35498,35498
10798,4398,15,1,18482,18482
10799,4399,8,2,34634,69268
10800,4399,6,2,32165,64330
10801,4399,1,1,15634,15634
10802,4399,15,3,18482,55446
10803,4400,8,2,34634,69268
10804,4401,14,3,35498,106494
10805,4401,6,3,32165,96495
10806,4401,5,2,650,1300
10807,4401,15,1,18482,18482
10808,4402,7,1,24792,24792
10809,4402,11,1,1486,1486
10810,4403,12,2,4285,8570
10811,4404,14,1,35498,35498
10812,4405,1,2,15634,31268
10813,4406,11,3,1486,4458
10814,4407,12,3,4285,12855
10815,4407,9,2,25644,51288
10816,4407,5,3,650,1950
10817,4407,14,3,35498,106494
10818,4408,11,3,1486,4458
10819,4408,7,3,24792,74376
10820,4408,6,3,32165,96495
10821,4408,15,3,18482,55446
10822,4409,11,2,1486,2972
10823,4409,16,1,3369,3369
10824,4409,4,2,4502,9004
10825,4410,6,2,32165,64330
10826,4410,16,3,3369,10107
10827,4411,8,1,34634,34634
10828,4411,9,2,25644,51288
10829,4411,15,1,18482,18482
10830,4412,16,1,3369,3369
10831,4413,1,3,15634,46902
10832,4413,1,1,15634,15634
10833,4413,3,2,7218,14436
10834,4413,9,2,25644,51288
10835,4414,2,3,38685,116055
10836,4414,12,3,4285,12855
10837,4414,14,1,35498,35498
10838,4414,13,1,37479,37479
10839,4415,1,1,15634,15634
10840,4416,10,1,15153,15153
10841,4417,15,1,18482,18482
10842,4418,9,2,25644,51288
10843,4419,1,1,15634,15634
10844,4419,9,2,25644,51288
10845,4420,10,2,15153,30306
10846,4420,12,1,4285,4285
10847,4421,15,1,18482,18482
10848,4422,14,3,35498,106494
10849,4423,16,1,3369,3369
10850,4423,3,1,7218,7218
10851,4423,2,1,38685,38685
10852,4423,4,1,4502,4502
10853,4424,2,3,38685,116055
10854,4425,7,1,24792,24792
10855,4425,10,1,15153,15153
10856,4425,3,1,7218,7218
10857,4426,9,2,25644,51288
10858,4427,3,1,7218,7218
10859,4428,8,1,34634,34634
10860,4428,5,1,650,650
10861,4428,14,3,35498,106494
10862,4429,14,3,35498,106494
10863,4429,5,2,650,1300
10864,4430,13,3,37479,112437
10865,4430,12,3,4285,12855
10866,4431,4,3,4502,13506
10867,4431,7,2,24792,49584
10868,4431,5,1,650,650
10869,4431,13,3,37479,112437
10870,4432,4,2,4502,9004
10871,4432,6,3,32165,96495
10872,4433,7,1,24792,24792
10873,4433,2,1,38685,38685
10874,4434,13,1,37479,37479
10875,4434,5,1,650,650
10876,4434,1,3,15634,46902
10877,4435,13,2,37479,74958
10878,4435,11,3,1486,4458
10879,4436,7,1,24792,24792
10880,4436,5,2,650,1300
10881,4436,12,3,4285,12855
10882,4436,15,1,18482,18482
10883,4437,10,1,15153,15153
10884,4437,10,1,15153,15153
10885,4438,6,2,32165,64330
10886,4438,10,3,15153,45459
10887,4438,10,2,15153,30306
10888,4439,16,3,3369,10107
10889,4440,5,1,650,650
10890,4440,7,3,24792,74376
10891,4440,13,1,37479,37479
10892,4441,8,2,34634,69268
10893,4441,11,3,1486,4458
10894,4442,14,1,35498,35498
10895,4442,2,2,38685,77370
10896,4443,16,1,3369,3369
10897,4443,1,3,15634,46902
10898,4443,1,1,15634,15634
10899,4444,9,2,25644,51288
10900,4444,12,1,4285,4285
10901,4445,8,1,34634,34634
10902,4445,9,2,25644,51288
10903,4445,6,2,32165,64330
10904,4445,1,2,15634,31268
10905,4446,10,2,15153,30306
10906,4446,9,3,25644,76932
10907,4447,10,3,15153,45459
10908,4447,11,3,1486,4458
10909,4447,10,2,15153,30306
10910,4448,4,2,4502,9004
10911,4448,1,1,15634,15634
10912,4448,12,1,4285,4285
10913,4448,3,3,7218,21654
10914,4449,10,3,15153,45459
10915,4449,14,3,35498,106494
10916,4450,7,1,24792,24792
10917,4450,13,1,37479,37479
10918,4451,2,3,38685,116055
10919,4452,16,3,3369,10107
10920,4452,7,3,24792,74376
10921,4453,13,1,37479,37479
10922,4453,15,2,18482,36964
10923,4453,3,3,7218,21654
10924,4453,7,2,24792,49584
10925,4454,9,1,25644,25644
10926,4454,16,3,3369,10107
10927,4455,9,1,25644,25644
10928,4455,11,3,1486,4458
10929,4455,7,2,24792,49584
10930,4456,4,1,4502,4502
10931,4457,14,2,35498,70996
10932,4457,8,1,34634,34634
10933,4458,9,3,25644,76932
10934,4458,1,1,15634,15634
10935,4458,3,3,7218,21654
10936,4459,5,2,650,1300
10937,4459,12,1,4285,4285
10938,4459,13,2,37479,74958
10939,4459,1,3,15634,46902
10940,4460,7,3,24792,74376
10941,4460,7,3,24792,74376
10942,4460,11,2,1486,2972
10943,4460,14,1,35498,35498
10944,4461,11,1,1486,1486
10945,4461,16,2,3369,6738
10946,4461,3,3,7218,21654
10947,4462,9,3,25644,76932
10948,4462,6,2,32165,64330
10949,4462,4,2,4502,9004
10950,4462,7,2,24792,49584
10951,4463,8,2,34634,69268
10952,4464,4,2,4502,9004
10953,4464,3,1,7218,7218
10954,4465,12,3,4285,12855
10955,4465,8,3,34634,103902
10956,4465,7,2,24792,49584
10957,4465,3,3,7218,21654
10958,4466,16,1,3369,3369
10959,4466,8,3,34634,103902
10960,4466,5,3,650,1950
10961,4467,9,3,25644,76932
10962,4468,6,2,32165,64330
10963,4468,5,1,650,650
10964,4469,6,2,32165,64330
10965,4469,11,1,1486,1486
10966,4469,9,1,25644,25644
10967,4470,1,2,15634,31268
10968,4471,14,2,35498,70996
10969,4471,2,1,38685,38685
10970,4472,9,2,25644,51288
10971,4472,12,3,4285,12855
10972,4472,1,3,15634,46902
10973,4472,7,2,24792,49584
10974,4473,9,2,25644,51288
10975,4473,14,2,35498,70996
10976,4474,12,2,4285,8570
10977,4474,9,3,25644,76932
10978,4475,13,2,37479,74958
10979,4476,14,1,35498,35498
10980,4476,13,3,37479,112437
10981,4476,1,1,15634,15634
10982,4476,9,2,25644,51288
10983,4477,10,1,15153,15153
10984,4478,14,3,35498,106494
10985,4478,1,2,15634,31268
10986,4479,6,2,32165,64330
10987,4479,4,1,4502,4502
10988,4479,8,2,34634,69268
10989,4480,10,1,15153,15153
10990,4480,11,2,1486,2972
10991,4480,4,3,4502,13506
10992,4480,6,1,32165,32165
10993,4481,1,3,15634,46902
10994,4482,9,1,25644,25644
10995,4482,3,3,7218,21654
10996,4483,6,2,32165,64330
10997,4483,9,1,25644,25644
10998,4484,7,2,24792,49584
10999,4484,6,1,32165,32165
11000,4484,9,2,25644,51288
11001,4485,14,2,35498,70996
11002,4486,14,2,35498,70996
11003,4486,11,2,1486,2972
11004,4487,10,2,15153,30306
11005,4487,14,3,35498,106494
11006,4487,12,2,4285,8570
11007,4487,5,2,650,1300
11008,4488,5,3,650,1950
11009,4488,5,1,650,650
11010,4489,8,2,34634,69268
11011,4489,5,2,650,1300
11012,4489,10,3,15153,45459
11013,4489,14,2,35498,70996
11014,4490,9,2,25644,51288
11015,4490,14,3,35498,106494
11016,4490,16,1,3369,3369
11017,4491,13,3,37479,112437
11018,4491,1,1,15634,15634
11019,4491,9,2,25644,51288
11020,4491,8,1,34634,34634
11021,4492,8,1,34634,34634
11022,4492,9,1,25644,25644
11023,4493,7,2,24792,49584
11024,4494,3,2,7218,14436
11025,4495,9,3,25644,76932
11026,4495,12,3,4285,12855
11027,4496,7,3,24792,74376
11028,4497,12,1,4285,4285
11029,4497,9,3,25644,76932
11030,4497,13,2,37479,74958
11031,4498,1,1,15634,15634
11032,4498,1,2,15634,31268
11033,4499,7,3,24792,74376
11034,4499,9,3,25644,76932
11035,4499,14,3,35498,106494
11036,4500,9,3,25644,76932
11037,4500,11,2,1486,2972
11038,4501,3,3,7218,21654
11039,4501,2,3,38685,116055
11040,4501,3,2,7218,14436
11041,4501,15,2,18482,36964
11042,4502,16,2,3369,6738
11043,4502,5,2,650,1300
11044,4503,12,1,4285,4285
11045,4503,12,1,4285,4285
11046,4503,6,2,32165,64330
11047,4503,6,3,32165,96495
11048,4504,2,1,38685,38685
11049,4504,11,3,1486,4458
11050,4504,13,1,37479,37479
11051,4504,2,3,38685,116055
11052,4505,3,3,7218,21654
11053,4505,10,1,15153,15153
11054,4505,2,2,38685,77370
11055,4505,6,1,32165,32165
11056,4506,15,2,18482,36964
11057,4506,15,2,18482,36964
11058,4507,4,3,4502,13506
11059,4507,12,1,4285,4285
11060,4507,11,3,1486,4458
11061,4508,16,3,3369,10107
11062,4508,11,1,1486,1486
11063,4509,6,3,32165,96495
11064,4510,10,3,15153,45459
11065,4510,4,3,4502,13506
11066,4511,10,1,15153,15153
11067,4512,9,2,25644,51288
11068,4512,8,2,34634,69268
11069,4512,6,2,32165,64330
11070,4513,4,2,4502,9004
11071,4513,1,1,15634,15634
11072,4514,15,2,18482,36964
11073,4514,2,1,38685,38685
11074,4514,5,2,650,1300
11075,4514,13,1,37479,37479
11076,4515,3,2,7218,14436
11077,4515,3,2,7218,14436
11078,4516,9,1,25644,25644
11079,4516,16,2,3369,6738
11080,4516,12,1,4285,4285
11081,4517,11,3,1486,4458
11082,4517,2,1,38685,38685
11083,4518,1,1,15634,15634
11084,4518,5,2,650,1300
11085,4518,9,2,25644,51288
11086,4519,6,2,32165,64330
11087,4519,11,1,1486,1486
11088,4520,7,3,24792,74376
11089,4520,2,2,38685,77370
11090,4520,15,1,18482,18482
11091,4520,2,1,38685,38685
11092,4521,13,3,37479,112437
11093,4522,1,2,15634,31268
11094,4522,15,3,18482,55446
11095,4523,2,2,38685,77370
11096,4523,12,3,4285,12855
11097,4523,6,1,32165,32165
11098,4523,13,1,37479,37479
11099,4524,9,2,25644,51288
11100,4525,7,2,24792,49584
11101,4525,6,3,32165,96495
11102,4525,3,3,7218,21654
11103,4526,9,1,25644,25644
11104,4526,4,2,4502,9004
11105,4526,10,1,15153,15153
11106,4526,9,1,25644,25644
11107,4527,5,1,650,650
11108,4527,8,3,34634,103902
11109,4528,6,3,32165,96495
11110,4529,14,2,35498,70996
11111,4529,9,1,25644,25644
11112,4529,12,2,4285,8570
11113,4530,10,1,15153,15153
11114,4530,4,2,4502,9004
11115,4530,7,1,24792,24792
11116,4530,4,1,4502,4502
11117,4531,3,1,7218,7218
11118,4531,7,2,24792,49584
11119,4531,12,1,4285,4285
11120,4532,15,3,18482,55446
11121,4532,1,2,15634,31268
11122,4532,3,1,7218,7218
11123,4533,2,3,38685,116055
11124,4534,4,2,4502,9004
11125,4534,2,1,38685,38685
11126,4534,1,1,15634,15634
11127,4534,3,2,7218,14436
11128,4535,1,2,15634,31268
11129,4536,12,1,4285,4285
11130,4536,12,1,4285,4285
11131,4536,5,2,650,1300
11132,4536,8,2,34634,69268
11133,4537,10,1,15153,15153
11134,4538,6,2,32165,64330
11135,4538,13,1,37479,37479
11136,4538,3,3,7218,21654
11137,4539,13,1,37479,37479
11138,4539,1,1,15634,15634
11139,4539,11,3,1486,4458
11140,4539,6,2,32165,64330
11141,4540,15,2,18482,36964
11142,4541,13,3,37479,112437
11143,4541,3,2,7218,14436
11144,4541,3,3,7218,21654
11145,4542,14,1,35498,35498
11146,4543,12,3,4285,12855
11147,4544,15,2,18482,36964
11148,4544,16,2,3369,6738
11149,4544,11,2,1486,2972
11150,4545,16,2,3369,6738
11151,4546,11,1,1486,1486
11152,4547,7,1,24792,24792
11153,4547,4,1,4502,4502
11154,4547,3,1,7218,7218
11155,4547,16,2,3369,6738
11156,4548,13,1,37479,37479
11157,4549,6,1,32165,32165
11158,4549,10,2,15153,30306
11159,4550,10,2,15153,30306
11160,4550,2,3,38685,116055
11161,4551,3,2,7218,14436
11162,4551,12,1,4285,4285
11163,4552,6,1,32165,32165
11164,4552,11,1,1486,1486
11165,4553,13,3,37479,112437
11166,4554,15,2,18482,36964
11167,4554,11,3,1486,4458
11168,4554,10,1,15153,15153
11169,4555,14,3,35498,106494
11170,4555,1,1,15634,15634
11171,4556,4,1,4502,4502
11172,4556,16,3,3369,10107
11173,4556,12,1,4285,4285
11174,4557,12,2,4285,8570
11175,4558,9,2,25644,51288
11176,4558,9,1,25644,25644
11177,4558,15,3,18482,55446
11178,4559,8,1,34634,34634
11179,4559,5,3,650,1950
11180,4559,8,3,34634,103902
11181,4560,16,2,3369,6738
11182,4560,7,2,24792,49584
11183,4561,10,2,15153,30306
11184,4562,6,2,32165,64330
11185,4562,5,2,650,1300
11186,4563,7,3,24792,74376
11187,4563,15,1,18482,18482
11188,4563,16,1,3369,3369
11189,4564,3,1,7218,7218
11190,4564,9,1,25644,25644
11191,4565,10,2,15153,30306
11192,4566,5,2,650,1300
11193,4567,3,1,7218,7218
11194,4567,11,1,1486,1486
11195,4567,9,3,25644,76932
11196,4567,3,2,7218,14436
11197,4568,14,3,35498,106494
11198,4568,1,1,15634,15634
11199,4568,8,1,34634,34634
11200,4568,9,3,25644,76932
11201,4569,5,2,650,1300
11202,4569,10,1,15153,15153
11203,4569,6,1,32165,32165
11204,4570,4,2,4502,9004
11205,4570,15,1,18482,18482
11206,4570,8,1,34634,34634
11207,4570,2,1,38685,38685
11208,4571,5,3,650,1950
11209,4571,15,3,18482,55446
11210,4572,11,3,1486,4458
11211,4572,2,2,38685,77370
11212,4573,8,3,34634,103902
11213,4573,6,2,32165,64330
11214,4574,1,3,15634,46902
11215,4574,14,3,35498,106494
11216,4574,6,2,32165,64330
11217,4575,13,2,37479,74958
11218,4576,14,3,35498,106494
11219,4576,10,2,15153,30306
11220,4577,1,2,15634,31268
11221,4577,7,1,24792,24792
11222,4577,5,2,650,1300
11223,4577,9,1,25644,25644
11224,4578,8,3,34634,103902
11225,4578,9,1,25644,25644
11226,4578,4,2,4502,9004
11227,4578,11,1,1486,1486
11228,4579,9,2,25644,51288
11229,4579,8,2,34634,69268
11230,4579,4,1,4502,4502
11231,4579,10,2,15153,30306
11232,4580,7,2,24792,49584
11233,4580,14,2,35498,70996
11234,4580,5,1,650,650
11235,4581,4,1,4502,4502
11236,4581,9,2,25644,51288
11237,4581,11,3,1486,4458
11238,4581,15,1,18482,18482
11239,4582,15,2,18482,36964
11240,4582,5,2,650,1300
11241,4582,6,1,32165,32165
11242,4582,3,2,7218,14436
11243,4583,9,1,25644,25644
11244,4583,7,1,24792,24792
11245,4584,10,1,15153,15153
11246,4585,9,1,25644,25644
11247,4586,14,2,35498,70996
11248,4586,14,1,35498,35498
11249,4587,6,1,32165,32165
11250,4587,13,1,37479,37479
11251,4587,10,2,15153,30306
11252,4587,6,1,32165,32165
11253,4588,12,3,4285,12855
11254,4589,16,3,3369,10107
11255,4589,15,1,18482,18482
11256,4590,10,3,15153,45459
11257,4590,1,1,15634,15634
11258,4591,15,3,18482,55446
11259,4591,11,2,1486,2972
11260,4592,14,1,35498,35498
11261,4593,11,1,1486,1486
11262,4593,15,3,18482,55446
11263,4593,6,1,32165,32165
11264,4594,6,2,32165,64330
11265,4594,5,2,650,1300
